# t[s]	Prec [mm]
369500400	0.0000
369504000	0.0000
369507600	0.0000
369511200	0.0000
369514800	0.0000
369518400	0.0000
369522000	0.0000
369525600	0.0000
369529200	0.0000
369532800	0.0001
369536400	0.0000
369540000	0.0000
369543600	0.0000
369547200	0.0000
369550800	0.0000
369554400	0.0000
369558000	0.0001
369561600	0.0005
369565200	0.0012
369568800	0.0030
369572400	0.0053
369576000	0.0066
369579600	0.0073
369583200	0.0075
369586800	0.0076
369590400	0.0076
369594000	0.0076
369597600	0.0076
369601200	0.0076
369604800	0.0076
369608400	0.0076
369612000	0.0076
369615600	0.0076
369619200	0.0000
369622800	0.0000
369626400	0.0000
369630000	0.0000
369633600	0.0000
369637200	0.0000
369640800	0.0000
369644400	0.0000
369648000	0.0000
369651600	0.0000
369655200	0.0000
369658800	0.0000
369662400	0.0000
369666000	0.0000
369669600	0.0000
369673200	0.0000
369676800	0.0000
369680400	0.0000
369684000	0.0000
369687600	0.0000
369691200	0.0000
369694800	0.0000
369698400	0.0000
369702000	0.0000
369705600	0.0000
369709200	0.0000
369712800	0.0000
369716400	0.0000
369720000	0.0000
369723600	0.0000
369727200	0.0000
369730800	0.0000
369734400	0.0000
369738000	0.0000
369741600	0.0000
369745200	0.0000
369748800	0.0000
369752400	0.0000
369756000	0.0000
369759600	0.0000
369763200	0.0000
369766800	0.0000
369770400	0.0000
369774000	0.0000
369777600	0.0000
369781200	0.0000
369784800	0.0000
369788400	0.0000
369792000	0.0000
369795600	0.0000
369799200	0.0000
369802800	0.0000
369806400	0.0000
369810000	0.0000
369813600	0.0000
369817200	0.0000
369820800	0.0000
369824400	0.0000
369828000	0.0000
369831600	0.0000
369835200	0.0000
369838800	0.0000
369842400	0.0000
369846000	0.0000
369849600	0.0000
369853200	0.0000
369856800	0.0000
369860400	0.0000
369864000	0.0000
369867600	0.0000
369871200	0.0000
369874800	0.0000
369878400	0.0000
369882000	0.0000
369885600	0.0000
369889200	0.0000
369892800	0.0000
369896400	0.0000
369900000	0.0000
369903600	0.0000
369907200	0.0000
369910800	0.0000
369914400	0.0000
369918000	0.0000
369921600	0.0000
369925200	0.0000
369928800	0.0000
369932400	0.0000
369936000	0.0000
369939600	0.0000
369943200	0.0000
369946800	0.0000
369950400	0.0000
369954000	0.0000
369957600	0.0000
369961200	0.0000
369964800	0.0000
369968400	0.0000
369972000	0.0000
369975600	0.0000
369979200	0.0000
369982800	0.0000
369986400	0.0000
369990000	0.0000
369993600	0.0000
369997200	0.0000
370000800	0.0000
370004400	0.0000
370008000	0.0000
370011600	0.0000
370015200	0.0000
370018800	0.0000
370022400	0.0000
370026000	0.0000
370029600	0.0000
370033200	0.0000
370036800	0.0000
370040400	0.0000
370044000	0.0000
370047600	0.0000
370051200	0.0000
370054800	0.0000
370058400	0.0000
370062000	0.0000
370065600	0.0000
370069200	0.0000
370072800	0.0000
370076400	0.0000
370080000	0.0000
370083600	0.0000
370087200	0.0000
370090800	0.0000
370094400	0.0000
370098000	0.0000
370101600	0.0000
370105200	0.0000
370108800	0.0000
370112400	0.0000
370116000	0.0000
370119600	0.0000
370123200	0.0000
370126800	0.0000
370130400	0.0000
370134000	0.0000
370137600	0.0000
370141200	0.0000
370144800	0.0000
370148400	0.0000
370152000	0.0000
370155600	0.0000
370159200	0.0000
370162800	0.0000
370166400	0.0000
370170000	0.0000
370173600	0.0000
370177200	0.0000
370180800	0.0000
370184400	0.0000
370188000	0.0000
370191600	0.0000
370195200	0.0000
370198800	0.0000
370202400	0.0000
370206000	0.0000
370209600	0.0000
370213200	0.0000
370216800	0.0000
370220400	0.0000
370224000	0.0000
370227600	0.0000
370231200	0.0000
370234800	0.0000
370238400	0.0000
370242000	0.0000
370245600	0.0000
370249200	0.0000
370252800	0.0000
370256400	0.0000
370260000	0.0000
370263600	0.0000
370267200	0.0000
370270800	0.0000
370274400	0.0000
370278000	0.0000
370281600	0.0000
370285200	0.0000
370288800	0.0000
370292400	0.0000
370296000	0.0000
370299600	0.0000
370303200	0.0000
370306800	0.0000
370310400	0.0000
370314000	0.0000
370317600	0.0000
370321200	0.0000
370324800	0.0000
370328400	0.0000
370332000	0.0000
370335600	0.0000
370339200	0.0000
370342800	0.0000
370346400	0.0000
370350000	0.0000
370353600	0.0000
370357200	0.0250
370360800	0.0250
370364400	0.0250
370368000	0.0250
370371600	0.0500
370375200	0.0750
370378800	0.0750
370382400	0.0750
370386000	0.0750
370389600	0.0750
370393200	0.0750
370396800	0.8497
370400400	0.0138
370404000	0.0150
370407600	0.0150
370411200	0.0150
370414800	0.0150
370418400	0.0150
370422000	0.0175
370425600	0.0257
370429200	0.0651
370432800	0.1057
370436400	0.1101
370440000	0.1133
370443600	0.1245
370447200	0.1302
370450800	0.1364
370454400	0.1796
370458000	0.2822
370461600	0.4893
370465200	0.7521
370468800	1.0062
370472400	1.1607
370476000	1.1814
370479600	1.1814
370483200	0.1237
370486800	0.0000
370490400	0.0000
370494000	0.0000
370497600	0.0001
370501200	0.0003
370504800	0.0066
370508400	0.0327
370512000	0.0409
370515600	0.0483
370519200	0.0537
370522800	0.0604
370526400	0.0648
370530000	0.0671
370533600	0.0673
370537200	0.0794
370540800	0.0794
370544400	0.0818
370548000	0.0820
370551600	0.0820
370555200	0.0820
370558800	0.0820
370562400	0.0823
370566000	0.0830
370569600	0.0000
370573200	0.0000
370576800	0.0000
370580400	0.0000
370584000	0.0000
370587600	0.0000
370591200	0.0000
370594800	0.0000
370598400	0.0000
370602000	0.0000
370605600	0.0000
370609200	0.0000
370612800	0.0000
370616400	0.0000
370620000	0.0000
370623600	0.0000
370627200	0.0000
370630800	0.0000
370634400	0.0000
370638000	0.0000
370641600	0.0000
370645200	0.0000
370648800	0.0000
370652400	0.0000
370656000	0.0228
370659600	0.0000
370663200	0.0000
370666800	0.0000
370670400	0.0000
370674000	0.0000
370677600	0.0000
370681200	0.0000
370684800	0.0000
370688400	0.0017
370692000	0.0022
370695600	0.0022
370699200	0.0022
370702800	0.0024
370706400	0.0027
370710000	0.0030
370713600	0.0074
370717200	0.0290
370720800	0.0856
370724400	0.1123
370728000	0.1455
370731600	0.1576
370735200	0.1615
370738800	0.1618
370742400	0.0469
370746000	0.0000
370749600	0.0000
370753200	0.0000
370756800	0.0000
370760400	0.0000
370764000	0.0000
370767600	0.0006
370771200	0.0013
370774800	0.0016
370778400	0.0021
370782000	0.0030
370785600	0.0040
370789200	0.0050
370792800	0.0091
370796400	0.0140
370800000	0.0140
370803600	0.0140
370807200	0.0140
370810800	0.0141
370814400	0.0141
370818000	0.0141
370821600	0.0141
370825200	0.0141
370828800	0.0000
370832400	0.0000
370836000	0.0000
370839600	0.0000
370843200	0.0000
370846800	0.0000
370850400	0.0000
370854000	0.0000
370857600	0.0000
370861200	0.0000
370864800	0.0000
370868400	0.0000
370872000	0.0000
370875600	0.0000
370879200	0.0000
370882800	0.0000
370886400	0.0000
370890000	0.0000
370893600	0.0000
370897200	0.0000
370900800	0.0000
370904400	0.0000
370908000	0.0000
370911600	0.0000
370915200	0.0000
370918800	0.0000
370922400	0.0000
370926000	0.0000
370929600	0.0000
370933200	0.0000
370936800	0.0000
370940400	0.0000
370944000	0.0000
370947600	0.0000
370951200	0.0000
370954800	0.0000
370958400	0.0000
370962000	0.0000
370965600	0.0000
370969200	0.0000
370972800	0.0000
370976400	0.0000
370980000	0.0000
370983600	0.0000
370987200	0.0000
370990800	0.0000
370994400	0.0000
370998000	0.0000
371001600	0.0000
371005200	0.0000
371008800	0.0000
371012400	0.0000
371016000	0.0000
371019600	0.0000
371023200	0.0000
371026800	0.0000
371030400	0.0000
371034000	0.0000
371037600	0.0000
371041200	0.0000
371044800	0.0000
371048400	0.0000
371052000	0.0000
371055600	0.0000
371059200	0.0000
371062800	0.0000
371066400	0.0000
371070000	0.0000
371073600	0.0000
371077200	0.0000
371080800	0.0000
371084400	0.0000
371088000	0.0001
371091600	0.0000
371095200	0.0000
371098800	0.0000
371102400	0.0000
371106000	0.0000
371109600	0.0000
371113200	0.0000
371116800	0.0000
371120400	0.0000
371124000	0.0000
371127600	0.0000
371131200	0.0000
371134800	0.0000
371138400	0.0001
371142000	0.0003
371145600	0.0017
371149200	0.0017
371152800	0.0022
371156400	0.0391
371160000	0.0765
371163600	0.1675
371167200	0.2019
371170800	0.2089
371174400	0.0080
371178000	0.0002
371181600	0.0003
371185200	0.0003
371188800	0.0003
371192400	0.0003
371196000	0.0003
371199600	0.0005
371203200	0.0006
371206800	0.0006
371210400	0.0007
371214000	0.0007
371217600	0.0008
371221200	0.0060
371224800	0.0070
371228400	0.0074
371232000	0.0078
371235600	0.0081
371239200	0.0083
371242800	0.0083
371246400	0.0083
371250000	0.0083
371253600	0.0083
371257200	0.0083
371260800	0.2541
371264400	0.0000
371268000	0.0000
371271600	0.0000
371275200	0.0000
371278800	0.0000
371282400	0.0000
371286000	0.0094
371289600	0.0255
371293200	0.0715
371296800	0.1221
371300400	0.1396
371304000	0.1937
371307600	0.3264
371311200	0.5646
371314800	0.9348
371318400	1.3313
371322000	1.6736
371325600	1.9156
371329200	2.0586
371332800	2.1660
371336400	2.2384
371340000	2.2769
371343600	2.2981
371347200	0.0000
371350800	0.0000
371354400	0.0000
371358000	0.0000
371361600	0.0000
371365200	0.0000
371368800	0.0000
371372400	0.0000
371376000	0.0000
371379600	0.0000
371383200	0.0000
371386800	0.0000
371390400	0.0000
371394000	0.0000
371397600	0.0000
371401200	0.0000
371404800	0.0000
371408400	0.0000
371412000	0.0000
371415600	0.0000
371419200	0.0000
371422800	0.0000
371426400	0.0000
371430000	0.0000
371433600	0.0000
371437200	0.0000
371440800	0.0000
371444400	0.0000
371448000	0.0000
371451600	0.0000
371455200	0.0000
371458800	0.0000
371462400	0.0000
371466000	0.0000
371469600	0.0000
371473200	0.0000
371476800	0.0000
371480400	0.0000
371484000	0.0000
371487600	0.0000
371491200	0.0000
371494800	0.0000
371498400	0.0000
371502000	0.0000
371505600	0.0000
371509200	0.0000
371512800	0.0000
371516400	0.0000
371520000	0.0000
371523600	0.0000
371527200	0.0000
371530800	0.0000
371534400	0.0000
371538000	0.0000
371541600	0.0000
371545200	0.0000
371548800	0.0000
371552400	0.0000
371556000	0.0000
371559600	0.0000
371563200	0.0003
371566800	0.0009
371570400	0.0009
371574000	0.0015
371577600	0.1608
371581200	0.1611
371584800	0.1611
371588400	0.2479
371592000	0.2897
371595600	0.2919
371599200	0.2919
371602800	0.2919
371606400	0.0664
371610000	0.0000
371613600	0.0000
371617200	0.0000
371620800	0.0000
371624400	0.0000
371628000	0.0000
371631600	0.0000
371635200	0.0004
371638800	0.0015
371642400	0.0030
371646000	0.0049
371649600	0.0077
371653200	0.0156
371656800	0.1224
371660400	0.1861
371664000	0.1888
371667600	0.1888
371671200	0.1888
371674800	0.2251
371678400	0.2251
371682000	0.2252
371685600	0.2252
371689200	0.2252
371692800	0.3116
371696400	0.0000
371700000	0.0000
371703600	0.0000
371707200	0.0000
371710800	0.0000
371714400	0.0000
371718000	0.0000
371721600	0.0000
371725200	0.0000
371728800	0.0002
371732400	0.0407
371736000	0.0829
371739600	0.1214
371743200	0.1297
371746800	0.1297
371750400	0.1300
371754000	0.1311
371757600	0.1312
371761200	0.4231
371764800	0.4749
371768400	0.4848
371772000	0.4960
371775600	0.5128
371779200	0.4432
371782800	0.0063
371786400	0.0129
371790000	0.0153
371793600	0.0173
371797200	0.0296
371800800	0.0463
371804400	0.0688
371808000	0.0756
371811600	0.0787
371815200	0.0804
371818800	0.0811
371822400	0.0812
371826000	0.0818
371829600	0.0823
371833200	0.0823
371836800	0.0840
371840400	0.0883
371844000	0.0888
371847600	0.0888
371851200	0.0891
371854800	0.0898
371858400	0.0924
371862000	0.0959
371865600	0.0281
371869200	0.0005
371872800	0.0020
371876400	0.0028
371880000	0.0028
371883600	0.0039
371887200	0.0075
371890800	0.0119
371894400	0.0149
371898000	0.0175
371901600	0.0217
371905200	0.0250
371908800	0.0308
371912400	0.0408
371916000	0.0495
371919600	0.0575
371923200	0.0592
371926800	0.0600
371930400	0.0603
371934000	0.0606
371937600	0.0606
371941200	0.0606
371944800	0.0606
371948400	0.0606
371952000	0.4586
371955600	0.0004
371959200	0.0004
371962800	0.0094
371966400	0.0150
371970000	0.0150
371973600	0.0150
371977200	0.0153
371980800	0.0252
371984400	0.0351
371988000	0.0371
371991600	0.0375
371995200	0.0393
371998800	0.0605
372002400	0.0800
372006000	0.0973
372009600	0.1144
372013200	0.1681
372016800	0.2695
372020400	0.3902
372024000	0.5462
372027600	0.7247
372031200	0.8135
372034800	0.8326
372038400	0.0000
372042000	0.0000
372045600	0.0000
372049200	0.0000
372052800	0.0000
372056400	0.0000
372060000	0.0000
372063600	0.0000
372067200	0.0000
372070800	0.0000
372074400	0.0000
372078000	0.0000
372081600	0.0000
372085200	0.0000
372088800	0.0000
372092400	0.0000
372096000	0.0000
372099600	0.0000
372103200	0.0000
372106800	0.0000
372110400	0.0000
372114000	0.0000
372117600	0.0000
372121200	0.0000
372124800	0.0038
372128400	0.0000
372132000	0.0000
372135600	0.0001
372139200	0.0003
372142800	0.0009
372146400	0.0020
372150000	0.0035
372153600	0.0050
372157200	0.0057
372160800	0.0061
372164400	0.0065
372168000	0.0071
372171600	0.0077
372175200	0.0084
372178800	0.0094
372182400	0.0110
372186000	0.0139
372189600	0.0169
372193200	0.0172
372196800	0.0174
372200400	0.0176
372204000	0.0195
372207600	0.0198
372211200	0.0569
372214800	0.0053
372218400	0.0118
372222000	0.0224
372225600	0.0383
372229200	0.0540
372232800	0.0705
372236400	0.0965
372240000	0.1153
372243600	0.1314
372247200	0.1543
372250800	0.1682
372254400	0.1829
372258000	0.2135
372261600	0.2337
372265200	0.2645
372268800	0.2955
372272400	0.3324
372276000	0.3743
372279600	0.4175
372283200	0.4453
372286800	0.4627
372290400	0.4735
372294000	0.4791
372297600	0.0000
372301200	0.0000
372304800	0.0000
372308400	0.0000
372312000	0.0000
372315600	0.0000
372319200	0.0000
372322800	0.0000
372326400	0.0000
372330000	0.0000
372333600	0.0000
372337200	0.0000
372340800	0.0000
372344400	0.0000
372348000	0.0000
372351600	0.0000
372355200	0.0000
372358800	0.0000
372362400	0.0000
372366000	0.0000
372369600	0.0000
372373200	0.0000
372376800	0.0000
372380400	0.0000
372384000	0.0000
372387600	0.0000
372391200	0.0000
372394800	0.0000
372398400	0.0000
372402000	0.0000
372405600	0.0000
372409200	0.0000
372412800	0.0000
372416400	0.0000
372420000	0.0000
372423600	0.0000
372427200	0.0000
372430800	0.0000
372434400	0.0000
372438000	0.0000
372441600	0.0000
372445200	0.0000
372448800	0.0000
372452400	0.0000
372456000	0.0000
372459600	0.0000
372463200	0.0000
372466800	0.0000
372470400	0.0001
372474000	0.0000
372477600	0.0000
372481200	0.0000
372484800	0.0000
372488400	0.0000
372492000	0.0000
372495600	0.0000
372499200	0.0000
372502800	0.0000
372506400	0.0000
372510000	0.0006
372513600	0.0015
372517200	0.0021
372520800	0.0024
372524400	0.0024
372528000	0.0024
372531600	0.0412
372535200	0.0412
372538800	0.0412
372542400	0.0412
372546000	0.0412
372549600	0.0412
372553200	0.0412
372556800	0.0551
372560400	0.0000
372564000	0.0000
372567600	0.0000
372571200	0.0000
372574800	0.0000
372578400	0.0000
372582000	0.0000
372585600	0.0038
372589200	0.0124
372592800	0.0217
372596400	0.0259
372600000	0.1827
372603600	0.3647
372607200	0.3664
372610800	0.3667
372614400	0.3817
372618000	0.4508
372621600	0.4964
372625200	0.6205
372628800	0.7114
372632400	0.7465
372636000	0.7466
372639600	0.7466
372643200	0.0000
372646800	0.0000
372650400	0.0000
372654000	0.0000
372657600	0.0000
372661200	0.0000
372664800	0.0000
372668400	0.0000
372672000	0.0000
372675600	0.0000
372679200	0.0000
372682800	0.0000
372686400	0.0000
372690000	0.0000
372693600	0.0000
372697200	0.0000
372700800	0.0000
372704400	0.0000
372708000	0.0000
372711600	0.0000
372715200	0.0000
372718800	0.0000
372722400	0.0000
372726000	0.0000
372729600	0.0000
372733200	0.0000
372736800	0.0000
372740400	0.0000
372744000	0.0000
372747600	0.0000
372751200	0.0000
372754800	0.0000
372758400	0.0000
372762000	0.0000
372765600	0.0000
372769200	0.0000
372772800	0.0000
372776400	0.0000
372780000	0.0000
372783600	0.0000
372787200	0.0000
372790800	0.0000
372794400	0.0000
372798000	0.0000
372801600	0.0000
372805200	0.0000
372808800	0.0000
372812400	0.0000
372816000	0.0000
372819600	0.0000
372823200	0.0000
372826800	0.0000
372830400	0.0000
372834000	0.0000
372837600	0.0000
372841200	0.0000
372844800	0.0000
372848400	0.0000
372852000	0.0000
372855600	0.0000
372859200	0.0000
372862800	0.0000
372866400	0.0000
372870000	0.0000
372873600	0.0000
372877200	0.0000
372880800	0.0000
372884400	0.0000
372888000	0.0000
372891600	0.0000
372895200	0.0000
372898800	0.0000
372902400	0.0006
372906000	0.0000
372909600	0.0000
372913200	0.0000
372916800	0.0000
372920400	0.0014
372924000	0.0266
372927600	0.0321
372931200	0.0544
372934800	0.0656
372938400	0.0656
372942000	0.0656
372945600	0.0656
372949200	0.0657
372952800	0.0657
372956400	0.0657
372960000	0.0657
372963600	0.0657
372967200	0.0657
372970800	0.0657
372974400	0.0657
372978000	0.0657
372981600	0.0657
372985200	0.0657
372988800	0.0000
372992400	0.0000
372996000	0.0000
372999600	0.0000
373003200	0.0000
373006800	0.0000
373010400	0.0000
373014000	0.0000
373017600	0.0000
373021200	0.0000
373024800	0.0000
373028400	0.0000
373032000	0.0000
373035600	0.0000
373039200	0.0000
373042800	0.0000
373046400	0.0000
373050000	0.0000
373053600	0.0000
373057200	0.0000
373060800	0.0000
373064400	0.0000
373068000	0.0000
373071600	0.0000
373075200	0.0422
373078800	0.0000
373082400	0.0000
373086000	0.0000
373089600	0.0000
373093200	0.0000
373096800	0.0000
373100400	0.0000
373104000	0.0005
373107600	0.0032
373111200	0.0160
373114800	0.0377
373118400	0.0872
373122000	0.1686
373125600	0.2734
373129200	0.3848
373132800	0.4928
373136400	0.5744
373140000	0.6321
373143600	0.6359
373147200	0.6367
373150800	0.6372
373154400	0.6379
373158000	0.6392
373161600	0.0000
373165200	0.0000
373168800	0.0000
373172400	0.0000
373176000	0.0000
373179600	0.0000
373183200	0.0000
373186800	0.0000
373190400	0.0000
373194000	0.0000
373197600	0.0000
373201200	0.0000
373204800	0.0000
373208400	0.0000
373212000	0.0000
373215600	0.0000
373219200	0.0000
373222800	0.0000
373226400	0.0000
373230000	0.0000
373233600	0.0000
373237200	0.0000
373240800	0.0000
373244400	0.0000
373248000	0.0435
373251600	0.0000
373255200	0.0000
373258800	0.0000
373262400	0.0000
373266000	0.0000
373269600	0.0000
373273200	0.0000
373276800	0.0000
373280400	0.0000
373284000	0.0000
373287600	0.0000
373291200	0.0001
373294800	0.0003
373298400	0.0356
373302000	0.0437
373305600	0.0437
373309200	0.0437
373312800	0.0437
373316400	0.0449
373320000	0.0470
373323600	0.0500
373327200	0.0518
373330800	0.0518
373334400	0.0056
373338000	0.0000
373341600	0.0001
373345200	0.0010
373348800	0.0032
373352400	0.0066
373356000	0.0104
373359600	0.0115
373363200	0.0128
373366800	0.0145
373370400	0.0158
373374000	0.0164
373377600	0.0166
373381200	0.0167
373384800	0.0167
373388400	0.0168
373392000	0.0168
373395600	0.0169
373399200	0.0169
373402800	0.0169
373406400	0.0169
373410000	0.0169
373413600	0.0169
373417200	0.0169
373420800	0.0000
373424400	0.0000
373428000	0.0000
373431600	0.0000
373435200	0.0000
373438800	0.0000
373442400	0.0000
373446000	0.0000
373449600	0.0000
373453200	0.0000
373456800	0.0000
373460400	0.0000
373464000	0.0000
373467600	0.0000
373471200	0.0000
373474800	0.0000
373478400	0.0000
373482000	0.0000
373485600	0.0000
373489200	0.0000
373492800	0.0000
373496400	0.0000
373500000	0.0000
373503600	0.0000
373507200	0.0000
373510800	0.0000
373514400	0.0000
373518000	0.0000
373521600	0.0000
373525200	0.0000
373528800	0.0000
373532400	0.0000
373536000	0.0000
373539600	0.0000
373543200	0.0000
373546800	0.0000
373550400	0.0000
373554000	0.0000
373557600	0.0000
373561200	0.0000
373564800	0.0000
373568400	0.0000
373572000	0.0000
373575600	0.0000
373579200	0.0000
373582800	0.0000
373586400	0.0000
373590000	0.0000
373593600	0.0001
373597200	0.0000
373600800	0.0138
373604400	0.0410
373608000	0.0627
373611600	0.1523
373615200	0.1648
373618800	0.2003
373622400	0.2003
373626000	0.2003
373629600	0.2084
373633200	0.2700
373636800	0.3053
373640400	0.3100
373644000	0.3275
373647600	0.6759
373651200	0.8127
373654800	0.9830
373658400	1.1646
373662000	1.4414
373665600	1.6748
373669200	1.8671
373672800	2.0186
373676400	2.1051
373680000	0.1718
373683600	0.0027
373687200	0.0100
373690800	0.0248
373694400	0.0556
373698000	0.0982
373701600	0.1310
373705200	0.1565
373708800	0.1779
373712400	0.1945
373716000	0.2052
373719600	0.2118
373723200	0.2139
373726800	0.2144
373730400	0.2146
373734000	0.2149
373737600	0.2173
373741200	0.2187
373744800	0.2190
373748400	0.2256
373752000	0.2277
373755600	0.2294
373759200	0.2313
373762800	0.2332
373766400	0.5329
373770000	0.0277
373773600	0.0584
373777200	0.0899
373780800	0.1153
373784400	0.1258
373788000	0.1276
373791600	0.1427
373795200	0.1553
373798800	0.1717
373802400	0.1884
373806000	0.2002
373809600	0.2198
373813200	0.2292
373816800	0.2311
373820400	0.2314
373824000	0.2314
373827600	0.2314
373831200	0.2314
373834800	0.2317
373838400	0.2317
373842000	0.2317
373845600	0.2317
373849200	0.2317
373852800	0.0000
373856400	0.0000
373860000	0.0000
373863600	0.0000
373867200	0.0000
373870800	0.0000
373874400	0.0000
373878000	0.0000
373881600	0.0000
373885200	0.0000
373888800	0.0000
373892400	0.0000
373896000	0.0000
373899600	0.0000
373903200	0.0000
373906800	0.0000
373910400	0.0000
373914000	0.0000
373917600	0.0000
373921200	0.0000
373924800	0.0000
373928400	0.0000
373932000	0.0000
373935600	0.0000
373939200	0.0000
373942800	0.0000
373946400	0.0000
373950000	0.0000
373953600	0.0000
373957200	0.0000
373960800	0.0000
373964400	0.0000
373968000	0.0000
373971600	0.0000
373975200	0.0000
373978800	0.0000
373982400	0.0000
373986000	0.0000
373989600	0.0000
373993200	0.0000
373996800	0.0000
374000400	0.0000
374004000	0.0000
374007600	0.0000
374011200	0.0000
374014800	0.0000
374018400	0.0000
374022000	0.0000
374025600	0.0000
374029200	0.0000
374032800	0.0000
374036400	0.0000
374040000	0.0000
374043600	0.0000
374047200	0.0000
374050800	0.0000
374054400	0.0000
374058000	0.0000
374061600	0.0000
374065200	0.0000
374068800	0.0000
374072400	0.0000
374076000	0.0000
374079600	0.0000
374083200	0.0000
374086800	0.0000
374090400	0.0000
374094000	0.0000
374097600	0.0000
374101200	0.0000
374104800	0.0000
374108400	0.0000
374112000	0.0000
374115600	0.0000
374119200	0.0000
374122800	0.0000
374126400	0.0000
374130000	0.0000
374133600	0.0000
374137200	0.0000
374140800	0.0000
374144400	0.0000
374148000	0.0000
374151600	0.0000
374155200	0.0000
374158800	0.0000
374162400	0.0000
374166000	0.0000
374169600	0.0000
374173200	0.0000
374176800	0.0000
374180400	0.0000
374184000	0.0000
374187600	0.0000
374191200	0.0000
374194800	0.0000
374198400	0.0000
374202000	0.0000
374205600	0.0000
374209200	0.0000
374212800	0.0000
374216400	0.0000
374220000	0.0000
374223600	0.0000
374227200	0.0000
374230800	0.0000
374234400	0.0000
374238000	0.0000
374241600	0.0000
374245200	0.0000
374248800	0.0000
374252400	0.0000
374256000	0.0000
374259600	0.0000
374263200	0.0000
374266800	0.0000
374270400	0.0000
374274000	0.0000
374277600	0.0000
374281200	0.0000
374284800	0.0012
374288400	0.0000
374292000	0.0000
374295600	0.0000
374299200	0.0000
374302800	0.0000
374306400	0.0000
374310000	0.0005
374313600	0.0030
374317200	0.0059
374320800	0.0083
374324400	0.0106
374328000	0.0222
374331600	0.0374
374335200	0.0406
374338800	0.0406
374342400	0.0406
374346000	0.0406
374349600	0.0406
374353200	0.0406
374356800	0.0412
374360400	0.0420
374364000	0.0420
374367600	0.0421
374371200	4.5527
374374800	0.1099
374378400	0.2419
374382000	0.2956
374385600	0.2981
374389200	0.2981
374392800	0.3013
374396400	0.3013
374400000	0.3013
374403600	0.3022
374407200	0.3095
374410800	0.3111
374414400	0.3136
374418000	0.3184
374421600	0.3233
374425200	0.3510
374428800	0.4463
374432400	0.4463
374436000	0.4463
374439600	0.4463
374443200	0.4463
374446800	0.4463
374450400	0.4463
374454000	0.4463
374457600	0.0000
374461200	0.0000
374464800	0.0000
374468400	0.0000
374472000	0.0000
374475600	0.0000
374479200	0.0000
374482800	0.0000
374486400	0.0000
374490000	0.0000
374493600	0.0000
374497200	0.0000
374500800	0.0000
374504400	0.0000
374508000	0.0000
374511600	0.0000
374515200	0.0000
374518800	0.0000
374522400	0.0000
374526000	0.0000
374529600	0.0000
374533200	0.0000
374536800	0.0000
374540400	0.0000
374544000	0.0000
374547600	0.0000
374551200	0.0000
374554800	0.0000
374558400	0.0000
374562000	0.0000
374565600	0.0000
374569200	0.0000
374572800	0.0000
374576400	0.0000
374580000	0.0000
374583600	0.0000
374587200	0.0000
374590800	0.0000
374594400	0.0000
374598000	0.0000
374601600	0.0000
374605200	0.0000
374608800	0.0000
374612400	0.0000
374616000	0.0000
374619600	0.0000
374623200	0.0000
374626800	0.0000
374630400	0.0000
374634000	0.0000
374637600	0.0000
374641200	0.0000
374644800	0.0000
374648400	0.0000
374652000	0.0000
374655600	0.0000
374659200	0.0000
374662800	0.0000
374666400	0.0000
374670000	0.0000
374673600	0.0000
374677200	0.0000
374680800	0.0000
374684400	0.0000
374688000	0.0000
374691600	0.0000
374695200	0.0000
374698800	0.0000
374702400	0.0000
374706000	0.0000
374709600	0.0000
374713200	0.0000
374716800	0.0380
374720400	0.0000
374724000	0.0000
374727600	0.0000
374731200	0.0000
374734800	0.0000
374738400	0.0000
374742000	0.0000
374745600	0.0000
374749200	0.0004
374752800	0.0007
374756400	0.0009
374760000	0.0013
374763600	0.0013
374767200	0.0013
374770800	0.0013
374774400	0.0013
374778000	0.0013
374781600	0.0013
374785200	0.0013
374788800	0.0013
374792400	0.0013
374796000	0.0038
374799600	0.0433
374803200	0.0000
374806800	0.0000
374810400	0.0000
374814000	0.0000
374817600	0.0000
374821200	0.0000
374824800	0.0000
374828400	0.0000
374832000	0.0000
374835600	0.0000
374839200	0.0000
374842800	0.0000
374846400	0.0000
374850000	0.0000
374853600	0.0000
374857200	0.0000
374860800	0.0000
374864400	0.0000
374868000	0.0000
374871600	0.0000
374875200	0.0000
374878800	0.0000
374882400	0.0000
374886000	0.0000
374889600	0.0024
374893200	0.0000
374896800	0.0000
374900400	0.0000
374904000	0.0000
374907600	0.0000
374911200	0.0000
374914800	0.0000
374918400	0.0001
374922000	0.0002
374925600	0.0002
374929200	0.0002
374932800	0.0002
374936400	0.0055
374940000	0.1267
374943600	0.1559
374947200	0.1705
374950800	0.1903
374954400	0.1924
374958000	0.1948
374961600	0.1954
374965200	0.2011
374968800	0.2218
374972400	0.2423
374976000	0.0000
374979600	0.0000
374983200	0.0000
374986800	0.0000
374990400	0.0000
374994000	0.0000
374997600	0.0000
375001200	0.0000
375004800	0.0000
375008400	0.0000
375012000	0.0000
375015600	0.0000
375019200	0.0000
375022800	0.0000
375026400	0.0000
375030000	0.0000
375033600	0.0000
375037200	0.0000
375040800	0.0000
375044400	0.0000
375048000	0.0000
375051600	0.0000
375055200	0.0000
375058800	0.0000
375062400	0.0000
375066000	0.0000
375069600	0.0000
375073200	0.0000
375076800	0.0000
375080400	0.0000
375084000	0.0000
375087600	0.0000
375091200	0.0000
